A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
100503578	4.09083320747443	-0.180307174774997	-1.22653677424852	-1.04622959947352	0	-0.707839472840468	-0.147869273822651	0.983647586339866	0.24920211862627	0.443049793148411	0	0	0	100503578	NA	NA
67379	5.17444842328955	-0.779632956242883	-1.67069408324695	-0.891061127004064	0	-3.04616309804336	0	0.823882567583131	0.00756008977731145	0.694240305186905	0	-1	0	67379	Dedd2	chr7
210172	3.20908859386307	-1.0859513581468	-1.15906923710223	-0.0731178789554296	-0.384169680906533	-0.721962153131417	0	0.355227406855178	0.245015655975255	0.999481493049183	0	0	0	210172	Zfp526	chr7
606496	6.07558737720549	0.602730561460267	0.511239146631386	-0.091491414828881	0	0	0	0.996119396838993	0.99881760727108	0.999991872400718	0	0	0	606496	Gsk3a	chr7
77124	1.30173617470396	-0.912810294426658	-0.981508112211978	-0.0686978177853204	0	0	0	0.637496964593367	0.530431442893708	0.999248396960393	0	0	0	77124	9130221H12Rik	chr7
13875	7.13874909573124	1.1061022289396	1.281205519602	0.175103290662399	0.644837949172878	1.70807814326306	0	0.268165175682872	0.0621949664360235	0.999767244970624	0	0	0	13875	Erf	chr7
100503597	2.67939722080045	-0.226782825429458	-0.32979350047651	-0.103010675047051	0	0	0	0.998292308989567	0.996619422018587	0.99958790003129	0	0	0	100503597	NA	NA
71722	7.45888890800347	0.241811814645966	0.135682516496547	-0.106129298149419	0	0	0	0.999907257757761	0.999966897401656	0.999987053576335	0	0	0	71722	Cic	chr7
18476	4.79178525802412	-0.222538461682716	-0.503184818851942	-0.280646357169226	0	0	0	0.999833864968761	0.997473124231537	0.999808150870036	0	0	0	18476	Pafah1b3	chr7
269878	6.99733823093873	0.361106879172914	0.0613483842364575	-0.299758494936456	0	0	0	0.999747974632789	0.999989954922762	0.999921196037687	0	0	0	269878	Megf8	chr7
72383	-2.28091479682833	0.0621904933929052	0.866457460326103	0.804266966933197	0	0	0	0.98519714914067	0.605096086244	0.652010673282332	0	0	0	72383	Cnfn	chr7
100503615	-0.470650062802085	-2.25241217850838	-1.77013883170169	0.482273346806694	-3.88495174349569	-2.37922427922683	0	0.0021369129078821	0.0216693263616399	0.95160693556511	-1	0	0	100503615	NA	NA
16890	5.28243990278544	-2.0652525599864	-2.78447917660185	-0.719226616615454	-3.31687068288444	-5.59816569985687	0	0.00498391999076736	0.000219607241169832	0.824086543759483	-1	-1	0	16890	Lipe	chr7
654804	-0.625221712902602	-2.20808062089118	-2.77325808260554	-0.565177461714356	-3.64889622156355	-5.54053414641572	0	0.00302301038317702	0.000235478353595704	0.927216370225658	-1	-1	0	654804	4732471J01Rik	chr7
100862213	-0.139790625142069	-4.23497181146065	-6.24986806985153	-2.01489625839089	-4.54586622186728	-7.57523882310099	-2.32485614321311	0.000874500250871076	2.77378211997332e-05	0.023664730641921	-1	-1	0	100862213	NA	NA
232983	2.55482703257208	-5.07597009345338	-7.34533213017212	-2.26936203671873	-8.18860554503548	-12.9432592259637	-4.50561525159073	1.4945294028134e-05	4.48442333121669e-07	0.000891173860513589	-1	-1	-1	232983	Cxcl17	chr7
26365	7.66211451743154	-5.31617095291908	-3.90016390616861	1.41600704675046	-10.8921097680701	-7.41661740392264	1.136810752	1.66402075096107e-06	3.0399253506081e-05	0.143650917078797	-1	-1	0	26365	Ceacam1	chr7
26367	3.30831635468535	-4.94924614736548	-3.70910368920402	1.24014245816145	-13.7769118855268	-9.31443162347017	1.14949076241327	2.53796506565627e-07	5.43272472730902e-06	0.141095157451085	-1	-1	0	26367	Ceacam2	chr7
66349	4.44416041814757	-0.56592549822281	-0.64777156910694	-0.0818460708841302	0	0	0	0.991409910001396	0.980249654913085	0.99995616968543	0	0	0	66349	Dmac2	chr7
232984	0.787150337294145	-0.0446056153506238	-0.606649261454443	-0.56204364610382	0	0	0	0.996614115306746	0.87746188596229	0.901716554164225	0	0	0	232984	B3gnt8	chr7
12039	5.75283186520655	-0.137852156462223	-0.482435085172337	-0.344582928710114	0	0	0	0.999980723559818	0.99928664993487	0.999901023725363	0	0	0	12039	Bckdha	chr7
27998	4.36977636067674	-0.0417878732424803	-0.581301200647831	-0.53951332740535	0	0	0	0.999791860898452	0.972704187613624	0.982776378496117	0	0	0	27998	Exosc5	chr7
320208	-1.12043156126204	-0.456266480991185	-0.71278166141194	-0.256515180420754	0	0	0	0.905588437708281	0.767834996014253	0.967995934464985	0	0	0	320208	Tmem91	chr7
232987	1.99875338544321	2.08178412305525	0.839074303964919	-1.24270981909033	5.09739963731125	0	-1.15176757833254	0.000407742028436307	0.79456389117123	0.140652196770277	1	0	0	232987	B9d2	chr7
21803	5.15628019467211	0.481669640480461	-0.53425934778701	-1.01592898826747	0	0	-0.105181868787427	0.994301239514791	0.991914934438583	0.459356586448028	0	0	0	21803	Tgfb1	chr7
52132	5.66748247895013	0.00551114161407984	-0.370415674170034	-0.375926815784114	0	0	0	0.99999726912324	0.999256223065192	0.999439672204332	0	0	0	52132	Ccdc97	chr7
100862251	4.69289481347469	0.321309534850685	0.120638702728858	-0.200670832121827	0	0	0	0.99918618234369	0.99989201234846	0.999796421610767	0	0	0	100862251	NA	NA
232989	7.31799216915701	0.181115050634239	0.0043860923779695	-0.17672895825627	0	0	0	0.999953028823012	0.99999922189161	0.999974388588042	0	0	0	232989	Hnrnpul1	chr7
26362	5.65868636401956	3.56187770751931	4.84375231943053	1.28187461191122	11.7462942804631	16.9380783115822	1.30635859596894	8.8357854655204e-07	4.75180443388554e-08	0.113120827668606	1	1	0	26362	Axl	chr7
74134	1.36905426442366	4.34596980141776	2.8568111229085	-1.48915867850925	8.49514756449709	5.89753600517939	-1.21638637107466	1.11132298496778e-05	0.000153954542213947	0.128647630200815	1	1	0	74134	Cyp2s1	chr7
13090	-2.61648827655297	-5.63012394486581	-5.00300796799471	0.627115976871096	-7.62332298509595	-6.55431433147076	0	2.59497406934796e-05	7.66908816285048e-05	0.791130487505868	-1	-1	0	13090	Cyp2b19	chr7
13107	1.61543750914304	-5.39821752215855	-4.61606456658656	0.782152955571985	-8.4168247584819	-6.85858382195806	0	1.2253128738719e-05	5.47258483456945e-05	0.732089302381719	-1	-1	0	13107	Cyp2f2	chr7
384724	1.08579611618305	-0.0172589894265925	0.274498312155131	0.291757301581723	0	0	0	0.999400926265731	0.986123258205547	0.985423638475831	0	0	0	384724	Cyp2t4	chr7
112406	5.88981113079624	-0.239850629762784	-0.246401678940415	-0.00655104917763083	0	0	0	0.999630995481086	0.999614605325578	0.999996542449958	0	0	0	112406	Egln2	chr7
19342	4.8155239837029	0.121705062879493	-0.735665628234054	-0.857370691113547	0	0	0	0.999954574510806	0.968018762102279	0.865471986567495	0	0	0	19342	Rab4b	chr7
100526505	-0.413764409190565	0.636353692748946	-0.130831650813095	-0.767185343562041	0	0	0	0.824591843288641	0.988070438365287	0.735858805771608	0	0	0	100526505	Mir3101	chr7
12587	3.54778039611231	2.11065231351346	2.5170965111955	0.40644419768204	5.52998673112356	7.46718305028779	0	0.000237752710314015	2.84561671858826e-05	0.989103932637166	1	1	0	12587	Mia	chr7
53607	4.78810446642969	1.13205404064697	0.610517176160327	-0.521536864486645	0.839687142805486	0	0	0.212226881765353	0.983908376626051	0.993659035910861	0	0	0	53607	Snrpa	chr7
414069	2.41476268655206	-0.375534608626435	0.143620944324243	0.519155552950678	0	0	0	0.996884733676123	0.999565153345121	0.989808004249386	0	0	0	414069	BC024978	chr7
100316839	0.801314851031687	-0.468698470593453	0.0391883628399301	0.507886833433384	0	0	0	0.932780948253203	0.997205911654093	0.922580595902192	0	0	0	100316839	Mir1191	chr7
233011	8.29350959206639	-0.460632987881857	-0.030643743500363	0.429989244381494	0	0	0	0.983082114070091	0.999734694145464	0.990513711955876	0	0	0	233011	Itpkc	chr7
100862260	-2.1609700104686	-1.90724543339904	-0.44056495623418	1.46668047716486	-1.85062085250942	0	1.01205352052895	0.050045585785113	0.857076367005154	0.170254514307431	0	0	0	100862260	NA	NA
76889	5.88800537626292	0.127466611529516	-0.0129942229635462	-0.140460834493062	0	0	0	0.991271434664007	0.999190036060263	0.992392616414088	0	0	0	76889	Coq8b	chr7
100503685	2.24166429579193	0.107694504825153	0.231417350805176	0.123722845980023	0	0	0	0.988955867684898	0.97415746066204	0.988331270189527	0	0	0	100503685	Gm15567	NA
18223	4.00075489165777	2.21982561418558	2.28279663928434	0.0629710250987565	4.90519791291244	5.29613148545186	0	0.000522782322089248	0.000317371099371782	0.998559385789796	1	1	0	18223	Numbl	chr7
108075	5.59745495117006	3.63708942778286	4.01661622122873	0.379526793445869	10.6662933597953	12.2238989464429	0	1.89253203666354e-06	6.48249899285264e-07	0.98409610594292	1	1	0	108075	Ltbp4	chr7
192192	3.91601028368643	1.07954608020777	-0.263682518012168	-1.34322859821994	0.485956977180304	0	-2.20094307907681	0.319742710908696	0.99951138112767	0.0287504253572472	0	0	0	192192	Shkbp1	chr7
80297	0.736731485464861	4.03505878985867	3.02671927098128	-1.00833951887739	10.1825500752651	8.01979757592922	-0.02684134560156	2.73847113693924e-06	1.67948824467559e-05	0.48968885244501	1	1	0	80297	Sptbn4	chr7
233016	4.46078666201295	-1.01166875039192	-0.815804960769386	0.195863789622532	-0.0856707098119658	0	0	0.466872821340935	0.894815266227254	0.999912047334732	0	0	0	233016	Blvrb	chr7
170742	1.89784968800216	-0.0243595791150146	-0.558583099691497	-0.534223520576482	0	0	0	0.998450428244736	0.909833707284672	0.921100419573758	0	0	0	170742	Sertad3	chr7
55942	6.78364783343449	0.254292824097462	0.636580419947913	0.382287595850451	0	0	0	0.986440958372707	0.882931459956192	0.977694490916475	0	0	0	55942	Sertad1	chr7
19153	3.12475762884434	1.52142939517021	1.92226883775191	0.400839442581703	2.15068863566819	3.77768255874646	0	0.0311363037055671	0.00249681582709573	0.978087341871101	0	1	0	19153	Prx	chr7
233020	0.643549859113388	0.387429608367946	0.659191088117526	0.27176147974958	0	0	0	0.985823417928235	0.912055886970144	0.993612138655729	0	0	0	233020	Hipk4	chr7
18807	6.45578546070558	0.447712016534066	0.0363793931773575	-0.411332623356708	0	0	0	0.999526112195312	0.999996129706244	0.999805703311922	0	0	0	18807	Pld3	chr7
66367	3.54256894851539	0.0712533197031195	-0.0351722312248119	-0.106425550927931	0	0	0	0.99985862243271	0.999942350517597	0.999820777471709	0	0	0	66367	2310022A10Rik	chr7
11652	5.89712657440817	0.669297199801515	0.107892020441776	-0.561405179359739	0	0	0	0.97988143055093	0.999944922584176	0.995823856504216	0	0	0	11652	Akt2	chr7
269881	4.21224213420761	0.875419426477228	0.593662262218104	-0.281757164259123	0	0	0	0.759949604128523	0.981698412268488	0.998933686624264	0	0	0	269881	Map3k10	chr7
112415	0.416262142061159	0.0862275035817933	0.298227089247299	0.211999585665505	0	0	0	0.997598438240606	0.987360822649289	0.993176779843578	0	0	0	112415	Zfp607b	chr7
22718	2.67126012225869	-0.239388223057329	-1.07704330222565	-0.837655079168317	0	-0.375768801990552	0	0.996376075985027	0.358227284778479	0.780178634847502	0	0	0	22718	Zfp60	chr7
71163	1.92420302406718	-0.854466882509147	-0.959744876695327	-0.10527799418618	0	0	0	0.734724258619581	0.571237188977443	0.999206008004011	0	0	0	71163	Zfp626	chr7
22717	1.83796993577233	-0.967762678375484	-1.25757033708193	-0.289807658706449	0	-1.32064383582175	0	0.561872609393171	0.110821010068098	0.997916872319063	0	0	0	22717	Zfp59	chr7
545938	1.57192385758955	-1.25182890223176	-1.17993118730941	0.0718977149223581	-1.17864978560643	-0.854595475200887	0	0.135505488658153	0.208302673658797	0.999635112616093	0	0	0	545938	Zfp607a	chr7
73430	1.77587930361198	-0.847752667683252	-1.2970531631382	-0.449300495454944	0	-1.47325100662738	0	0.756523443812157	0.0886622818601976	0.990582492762696	0	0	0	73430	Zfp974	chr7
100043771	3.39136856862782	0.114160956671773	0.454674756780451	0.340513800108678	0	0	0	0.999842646567513	0.99627051516789	0.998800042411021	0	0	0	100043771	Gm10651	NA
338354	2.56746696512251	-0.318652063055127	-0.614646353567592	-0.295994290512464	0	0	0	0.997219390926978	0.96972536772769	0.998377019242621	0	0	0	338354	Zfp780b	chr7
100043772	2.32427230420307	-0.821080539534843	-0.900958513600062	-0.0798779740652198	0	0	0	0.736200317467148	0.640811776353477	0.998238474492344	0	0	0	100043772	Zfp850	chr7
23996	6.34802000218084	0.426826984573073	-0.0470156012027223	-0.473842585775795	0	0	0	0.998634181003967	0.999977145539859	0.998492358269455	0	0	0	23996	Psmc4	chr7
215384	10.4345247956201	-7.06919995874131	-4.72690686047153	2.34229309826978	-25.1128607183645	-15.8787548039695	5.67340693262831	1.98885543334004e-09	8.01348427162371e-08	0.000200072617319726	-1	-1	1	215384	Fcgbp	chr7
319482	4.19984501695226	-5.56881127782593	-3.38126494458111	2.18754633324482	-14.2240886891307	-7.3233716377005	4.78458639877951	1.9936782450188e-07	3.30793833849914e-05	0.000612495916986045	-1	-1	1	319482	9530053A07Rik	chr7
14113	3.42943436925768	0.775159507226498	0.894863684651169	0.119704177424671	0	0	0	0.908174525452191	0.745227279975701	0.999838485217861	0	0	0	14113	Fbl	chr7
13549	3.58842684626884	-0.431375995898418	-1.67166007161608	-1.24028407571766	0	-4.66200738923887	-1.72790323032169	0.997180920021146	0.00072059110088829	0.0603299925365747	0	-1	0	13549	Dyrk1b	chr7
386655	0.425574097827787	1.33169310309254	-0.933548801725533	-2.26524190481807	0.797475395870795	0	-3.23992315143877	0.223836973258714	0.572550750063304	0.00561458593466449	0	0	0	386655	Eid2	chr7
434156	0.556492580627368	0.398823948920657	-0.624159755829895	-1.02298370475055	0	0	-0.0709920331644923	0.94369930851076	0.867861863954817	0.472639445768103	0	0	0	434156	Eid2b	chr7
66525	4.96881891756528	0.506399855652168	0.25894119747467	-0.247458658177497	0	0	0	0.994225544752203	0.999502239427888	0.999622965951833	0	0	0	66525	Timm50	chr7
20924	8.2093286178564	-0.802456115761198	-0.460142604604758	0.342313511156441	0	0	0	0.921565046083137	0.998734277947873	0.999776192237336	0	0	0	20924	Supt5	chr7
20055	3.6464990773813	-0.133302964457584	0.0298066368826406	0.163109601340224	0	0	0	0.999913132261921	0.999984837426031	0.999906740754995	0	0	0	20055	Rps16	chr7
100302567	-0.660597816126829	-0.00219663473280796	0.340377350461782	0.34257398519459	0	0	0	0.999749511965911	0.947141762950022	0.948606420259043	0	0	0	100302567	AF357399	chr7
101497	6.20205901237189	1.36398097796264	0.785272330108586	-0.578708647854057	2.77753684567752	0	0	0.0115166705241628	0.932865647017145	0.995881445755659	0	0	0	101497	Plekhg2	chr7
22695	10.4059140389926	-0.856068481008148	-0.269886996065729	0.586181484942419	0	0	0	0.650790449248627	0.966222988054161	0.876510470533449	0	0	0	22695	Zfp36	chr7
67224	3.00308193613316	0.109266472230996	0.232842185861515	0.123575713630518	0	0	0	0.999736383439035	0.999212717067109	0.999723544562316	0	0	0	67224	Med29	chr7
54624	6.50357689822194	0.4173771431177	0.789385664737722	0.372008521620022	0	0	0	0.999589441109077	0.949226927192085	0.999847039838597	0	0	0	54624	Paf1	chr7
233033	7.88955326895815	-0.375149148062503	-0.233960089157463	0.14118905890504	0	0	0	0.997072642436287	0.999121579188606	0.999770873599926	0	0	0	233033	Samd4b	chr7
63986	-0.438586930280975	-4.29050791808187	-4.51760283780484	-0.227094919722968	-7.71791089496608	-8.34324403611962	0	2.28232469037728e-05	1.27906047500251e-05	0.988014713732422	-1	-1	0	63986	Gmfg	chr7
80749	1.48362853147785	-0.165159556199575	-0.272475077746822	-0.107315521547247	0	0	0	0.995630621868053	0.991474630031792	0.997885573319418	0	0	0	80749	Lrfn1	chr7
70584	5.85082285718706	-0.5768629471089	-1.10041974786592	-0.523556800757023	0	-0.776577095328361	0	0.994567879010066	0.229411630866565	0.998000809355694	0	0	0	70584	Pak4	chr7
101744	-1.79623281255129	1.31618259354885	1.33129523579654	0.0151126422476877	0.554912174968451	0.59162197606762	0	0.298393014668302	0.286311509824679	0.995084845245039	0	0	0	101744	Acp7	chr7
233040	-1.72826243736084	3.49018332178137	4.289091235596	0.798907913814631	4.53180265907393	5.92175572701086	0	0.000873558300868696	0.000153581773132192	0.63307397023321	1	1	0	233040	Fbxo27	chr7
50760	2.47501009607858	1.33794697317114	0.822093355034628	-0.515853618136516	1.30627501529183	0	0	0.113139161451057	0.75793155202416	0.952039246721871	0	0	0	50760	Fbxo17	chr7
24030	3.39462313482938	-0.364479900844301	-0.64188044623054	-0.277400545386239	0	0	0	0.99544238398388	0.957871459200379	0.998424626831863	0	0	0	24030	Mrps12	chr7
71984	3.74049038589075	-0.355413103988937	-0.292425657315447	0.0629874466734899	0	0	0	0.999138918166831	0.99956214033898	0.999969526948354	0	0	0	71984	Sars2	chr7
18036	4.68737823759472	-0.317226029272291	-0.214788955123062	0.102437074149229	0	0	0	0.99953604916994	0.999831054200939	0.999960611726818	0	0	0	18036	Nfkbib	chr7
64383	5.75813303904973	0.060513311735491	0.283571526784334	0.223058215048843	0	0	0	0.999984953214406	0.999829078230071	0.999936630296958	0	0	0	64383	Sirt2	chr7
100503790	-2.18443921238155	-1.37964112136723	-0.457300809574306	0.922340311792929	-0.743856335627477	0	0	0.239397713724768	0.847657863801951	0.56443288851793	0	0	0	100503790	Gm19897	chr7
320435	0.129535217598821	-0.903517450898681	-0.543673875660488	0.359843575238194	0	0	0	0.609175516297759	0.894512391831251	0.962291419809599	0	0	0	320435	Rinl	chr7
15388	8.21614692716704	0.265959549881627	0.492047495697483	0.226087945815856	0	0	0	0.999862516970176	0.998501410956468	0.999949827789454	0	0	0	15388	Hnrnpl	chr7
51798	6.27249635689668	-0.838282662958751	-0.573082952249893	0.265199710708858	0	0	0	0.889101686138701	0.99613791820697	0.999917158604884	0	0	0	51798	Ech1	chr7
16855	2.79967378124837	-0.844066440134923	-0.104483805029819	0.739582635105104	0	0	0	0.703052480182466	0.995495648070657	0.819276794692881	0	0	0	16855	Lgals4	chr7
16858	4.84504708437052	5.757480530887	4.42790869356027	-1.32957183732673	15.6477530664231	12.6930412170448	-1.11996293060228	9.26270099784325e-08	4.83847464613474e-07	0.146960026323618	1	1	0	16858	Lgals7	chr7
60594	0.520428640153017	-1.78914747924468	0.462584952557132	2.25173243180181	-2.91363061555759	0	4.50511196757982	0.00930034504941746	0.943613480878587	0.000891722395805172	-1	0	1	60594	Capn12	chr7
60595	10.3274782976301	-0.0277149697919441	0.421640916954372	0.449355886746316	0	0	0	0.999978564242342	0.998114030728758	0.998501478598744	0	0	0	60595	Actn4	chr7
73830	6.94363164134801	-0.155987106464337	-0.296504355670029	-0.140517249205693	0	0	0	0.999969710233495	0.999876648185508	0.999984894790772	0	0	0	73830	Eif3k	chr7
26411	-1.20791090934129	0.15708629173761	-0.0253353467671124	-0.182421638504722	0	0	0	0.979946441171827	0.997291159927588	0.978338827429218	0	0	0	26411	Map4k1	chr7
20190	-0.515017968818185	3.14307999966838	2.79921100836837	-0.343868991300016	5.99110355850588	5.33521583419051	0	0.000138508494524119	0.000303230951911213	0.942052521693048	1	1	0	20190	Ryr1	chr7
233046	0.982005627514435	0.197478231418581	0.48941166421469	0.291933432796109	0	0	0	0.995629779993974	0.967852288162657	0.991774796331768	0	0	0	233046	Rasgrp4	chr7
73833	2.86871603653485	-0.282890213177886	-0.0334971409222233	0.249393072255662	0	0	0	0.998958606898532	0.999944566949253	0.99935348659217	0	0	0	73833	Fam98c	chr7
101809	2.79914477156025	-0.513381095748042	-1.70896826162925	-1.19558716588121	0	-2.39285453226947	-0.691443726548892	0.919928933108384	0.0212009153328812	0.254040092810856	0	0	0	101809	Spred3	chr7
